date,heure,lieu,equipement,type_panne,gravite,priorite,mois,annee
2026-02-05,10H45min,Centre  LP 215G,Duplex GO,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-05,13H39min,GDR1502,MP 01,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-05,7H37min,GDR1512,VC,Tuyauterie défectueuse,Modérée,Moyenne,2026-02,2026
2026-02-05,7H45min,GDR3522,MP 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-05,12H46min,GDR1502,Simplex,Fuite carburant,Modérée,Urgente,2026-02,2026
2026-02-05,10H42min,GDR1504,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-05,,GDR3522,Electricité,Problème électrique,Mineure,Moyenne,2026-02,2026
2026-02-05,19H37min,GL Dellys Marine,MP 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-05,9H55min,GDR1505,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-05,16H23min,GDR1506,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-05,18H31min,GDR1507,Simplex GPLc,Anomalie technique,Critique,Urgente,2026-02,2026
2026-02-05,16H23min,Centre  LP 215G,MP 01,Pistolet HS,Mineure,Basse,2026-02,2026
2026-02-05,8H56min,GDR1502,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-05,17H32min,GDR3522,Simplex SP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-05,16H44min,GDR1505,Réseau Mécanique,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-05,12H26min,GL ABDENOURI,Electricité,Problème électrique,Modérée,Moyenne,2026-02,2026
2026-02-05,19H13min,GDR3523,MP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-05,10H41min,GDR1510,Electricité,Problème électrique,Mineure,Moyenne,2026-02,2026
2026-02-05,9H10min,GDR1513,Groupe électrogène,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-05,15H03min,GDR1506,MP,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-05,13H14min,SIEGE,R Eau Sanitaire,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-05,7H24min,GDR1512,Duplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-05,9H49min,GDR3522,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2026-02,2026
2026-02-05,9H07min,GDR3523,Trous d'homme,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-05,10H17min,GDR1507,Station Service,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-05,18H17min,GDR1512,Réseau Mécanique,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-05,19H56min,GDR3523,Simplex SP,Tuyauterie défectueuse,Mineure,Moyenne,2026-02,2026
2026-02-05,10H39min,GDR1506,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-05,,GDR1513,MP 02,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-06,13H36min,GDR3523,MP 02,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-06,10H41min,GDR1512,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-06,16H44min,GDR1512,MP 02,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-06,16H36min,GDR1504,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-06,13H27min,GDR1507,Simplex GPLc,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-06,16H04min,GDR1502,MP 02,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-06,16H00min,GDR1504,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-06,,GDR3522,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-06,15H25min,GDR1504,Groupe électrogène,Batterie HS,Modérée,Urgente,2026-02,2026
2026-02-06,,GL Dellys Marine,Duplex GPLc,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-06,13H00min,GDR1512,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-06,9H50min,GDR1507,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-06,13H06min,GDR3522,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-06,15H43min,GDR1501,Electricité,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-06,11H25min,GDR1505,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-06,16H43min,GDR1512,Simplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-06,11H20min,GDR1517,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-06,9H07min,GDR3523,MP 02,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-07,6H15min,PVA BENALI & NAIT ABDALLAH,Simplex GO,Pompe HS,Modérée,Moyenne,2026-02,2026
2026-02-07,16H17min,GDR3523,MP 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-07,6H54min,GDR1510,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-07,18H09min,GDR3523,Cuve Carburants,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-07,12H27min,GL Dellys Marine,Duplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-07,10H20min,GDR1512,MP,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-07,20H11min,GDR1510,MP 02,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-07,9H29min,GDR1516,Cuve GPLc,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-07,9H22min,Centre  LP 215G,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2026-02,2026
2026-02-07,5H50min,GDR1509,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-07,11H58min,GDR1506,Simplex SP,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-07,12H38min,GDR3522,Simplex SP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-07,12H17min,GDR1506,R Eau Sanitaire,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-07,11H58min,GL Dellys Marine,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-07,16H36min,GDR1505,MP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-07,14H35min,GDR3523,MP,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-07,11H35min,GDR1506,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-07,8H50min,GDR1512,RIA,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-07,14H40min,GDR1513,Duplex GO,Contrôle débit,Modérée,Urgente,2026-02,2026
2026-02-08,11H38min,GDR1504,Duplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-08,9H12min,GDR1506,MP 02,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-08,8H36min,GDR3523,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-08,15H11min,GDR1518,Duplex GO,Fuite carburant,Modérée,Urgente,2026-02,2026
2026-02-08,19H07min,GDR3522,Duplex GO,Contrôle débit,Modérée,Urgente,2026-02,2026
2026-02-08,15H33min,GDR1505,Baie de Service,Lampe grillée,Mineure,Moyenne,2026-02,2026
2026-02-08,11H10min,GDR1513,Simplex SP,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-08,11H27min,GDR1517,RIA,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-08,14H38min,GDR1507,Duplex GPLc,Contrôle débit,Critique,Urgente,2026-02,2026
2026-02-08,14H54min,GDR1510,Duplex GPLc,Contrôle débit,Critique,Urgente,2026-02,2026
2026-02-08,17H45min,GDR1513,MP 02,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-08,8H04min,"PVA CHELOUL Achour "" Relais Vert""",MP 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-08,12H15min,GDR1505,Duplex GO,Contrôle débit,Modérée,Urgente,2026-02,2026
2026-02-08,7H23min,GDR1507,"Totem Prix, LOGO et Panneaux lumineux",Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-08,7H53min,GDR1510,Groupe électrogène,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-08,9H45min,GDR1506,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-08,15H44min,GDR1507,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-08,20H57min,GDR1512,MP,Fuite carburant,Modérée,Urgente,2026-02,2026
2026-02-08,9H31min,GDR3523,VVF P.Immergée,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-08,13H43min,GDR1505,Bâtiments et Pistes,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-08,10H24min,GDR3523,RIA,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-08,17H54min,GDR1507,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-08,12H47min,GL ABDENOURI,Duplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-08,,GDR1513,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-08,14H49min,GDR1513,Cuve GPLc,Anomalie technique,Critique,Urgente,2026-02,2026
2026-02-08,18H48min,GDR1507,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-08,13H15min,GDR1502,Duplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-08,18H15min,GDR1512,MP 02,Fuite carburant,Modérée,Urgente,2026-02,2026
2026-02-08,16H32min,GDR1516,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-08,7H59min,Centre  LP 215G,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-08,8H17min,GDR1506,Duplex GO,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-08,,GDR1506,Groupe électrogène,Batterie HS,Modérée,Urgente,2026-02,2026
2026-02-08,7H55min,GDR1512,MP 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-08,16H33min,GDR1510,VVF P.Immergée,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-08,12H05min,GL HAMOUTENE,Duplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-08,16H56min,GDR1513,MP 02,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-08,16H44min,GDR1507,MP 02,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-09,5H50min,GDR1506,MP,Contrôle débit,Mineure,Basse,2026-02,2026
2026-02-09,,GDR3522,Duplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-09,10H19min,GDR1501,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-09,19H42min,GDR3523,Simplex SP,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-09,8H47min,GDR1512,Trous d'homme,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-09,13H42min,GDR1510,MP 01,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-09,6H55min,GDR1506,Duplex GO,Pistolet HS,Mineure,Basse,2026-02,2026
2026-02-09,8H23min,GDR1510,Electricité,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-09,17H04min,GDR1515,VC,Tuyauterie défectueuse,Mineure,Moyenne,2026-02,2026
2026-02-09,18H49min,GDR1513,Groupe électrogène,Fuite carburant,Modérée,Urgente,2026-02,2026
2026-02-09,13H26min,SIEGE,Groupe électrogène,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-09,14H17min,GDR1518,Cuve GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-09,7H46min,GDR1513,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2026-02,2026
2026-02-09,9H00min,GDR3523,Duplex GO,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-09,15H31min,GDR1505,Duplex GPLc,Anomalie technique,Critique,Urgente,2026-02,2026
2026-02-09,16H41min,GDR1513,Duplex GO,Pistolet HS,Modérée,Moyenne,2026-02,2026
2026-02-09,15H41min,GDR1502,Groupe électrogène,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-09,,GDR1517,Simplex SP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-09,7H12min,GDR1506,Cuve Carburants,Pistolet HS,Critique,Urgente,2026-02,2026
2026-02-09,11H26min,GL ABDENOURI,Trous d'homme,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-09,10H39min,GDR1503,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-09,12H36min,GDR1513,Duplex GO,Pistolet HS,Modérée,Moyenne,2026-02,2026
2026-02-09,15H07min,GDR1513,Duplex GO,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-09,9H23min,GDR3522,Simplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-09,8H02min,GDR1513,Duplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-09,6H09min,GDR1513,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-09,17H35min,GDR1516,Duplex GPLc,Pompe HS,Critique,Urgente,2026-02,2026
2026-02-09,19H10min,GDR1503,Groupe électrogène,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-09,7H45min,GDR1517,T.Gestion Onduleur,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-09,10H28min,GDR1512,Duplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-09,16H33min,GDR1507,Simplex GO,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-09,10H25min,GDR1507,VVF P.Immergée,Pompe HS,Modérée,Moyenne,2026-02,2026
2026-02-09,15H03min,GDR3523,VVF P.Immergée,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-09,12H57min,GDR1512,MP 02,Panne arrêt total,Modérée,Moyenne,2026-02,2026
2026-02-09,6H12min,GDR1515,MP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-09,10H10min,GDR1505,VVF P.Immergée,Pompe HS,Critique,Urgente,2026-02,2026
2026-02-09,17H03min,GDR3522,Simplex GO,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-10,12H46min,GDR1517,Duplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-10,10H50min,GDR1512,TGBT,Problème électrique,Modérée,Moyenne,2026-02,2026
2026-02-10,7H43min,GDR1504,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-10,9H38min,GDR3523,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-10,11H23min,GDR1512,Bâtiments et Pistes,Lampe grillée,Modérée,Moyenne,2026-02,2026
2026-02-10,19H43min,PVA AILAM,VVF P.Immergée,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-10,13H43min,GDR1515,TGBT,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-10,8H01min,GDR1507,Simplex GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-10,18H50min,GDR1512,MP,Pistolet HS,Modérée,Moyenne,2026-02,2026
2026-02-10,19H55min,MGX,Simplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-10,15H34min,GDR1502,Simplex GO,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-10,8H01min,GDR1512,MP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-10,15H38min,GDR1513,VVF P.Immergée,Pompe HS,Modérée,Urgente,2026-02,2026
2026-02-10,11H46min,GDR3522,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-10,11H52min,GDR1512,Duplex GO,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-10,16H21min,GDR1513,Baie de Service,Problème électrique,Modérée,Moyenne,2026-02,2026
2026-02-10,20H36min,GDR2322,MP 01,Pistolet HS,Modérée,Moyenne,2026-02,2026
2026-02-10,6H54min,GDR1505,VVF P.Immergée,Anomalie technique,Mineure,Basse,2026-02,2026
2026-02-10,12H58min,GDR1517,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-10,18H44min,GDR1504,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-10,9H50min,GDR3522,VVF P.Immergée,Pompe HS,Modérée,Moyenne,2026-02,2026
2026-02-10,6H58min,GL Dellys Marine,Groupe électrogène,Fuite carburant,Modérée,Moyenne,2026-02,2026
2026-02-10,15H54min,GDR1504,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-10,18H35min,MGX,MP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-10,12H59min,GDR1516,Simplex SP,Panne arrêt total,Modérée,Moyenne,2026-02,2026
2026-02-10,16H23min,GDR1509,VC,Tuyauterie défectueuse,Mineure,Moyenne,2026-02,2026
2026-02-10,9H24min,GDR1513,Duplex GPLc,Anomalie technique,Critique,Urgente,2026-02,2026
2026-02-10,15H11min,GDR1505,Duplex GO,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-10,14H14min,GDR1502,Station Service,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-10,14H30min,GDR1506,Réseau Mécanique,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-10,10H36min,PVA AGOUDJIL,Groupe électrogène,Batterie HS,Mineure,Moyenne,2026-02,2026
2026-02-10,11H02min,SIEGE,MP,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-10,11H04min,GDR1507,Station Service,Anomalie technique,Modérée,Moyenne,2026-02,2026
2026-02-10,10H45min,GL Dellys Marine,Simplex GO,Contrôle débit,Mineure,Basse,2026-02,2026
2026-02-10,,GDR1505,Duplex GO,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-10,14H32min,GDR1506,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-10,10H23min,GDR1507,MP 02,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-10,10H19min,GDR3523,Groupe électrogène,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-10,10H37min,GDR1512,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,6H50min,GDR3523,Duplex GO,Anomalie technique,Mineure,Basse,2026-02,2026
2026-02-11,9H21min,GDR3523,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,8H06min,GDR1512,TGBT,Compteur défectueux,Mineure,Moyenne,2026-02,2026
2026-02-11,17H18min,GDR1504,Duplex GPLc,Pistolet HS,Critique,Urgente,2026-02,2026
2026-02-11,12H50min,GDR1506,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,14H35min,GDR1506,Duplex GPLc,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-11,10H48min,GDR3523,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-11,9H34min,GDR3523,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-11,10H04min,GDR1502,Stabilisateur,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,9H21min,GDR1509,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-11,,"PVA CHELOUL Achour "" Relais Vert""",Duplex GO,Contrôle débit,Mineure,Basse,2026-02,2026
2026-02-11,14H51min,GDR1502,MP 01,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-11,9H15min,GDR1507,MP 01,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-11,12H49min,GDR1504,MP,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-11,15H04min,GDR1516,Bâtiments et Pistes,Problème électrique,Modérée,Moyenne,2026-02,2026
2026-02-11,9H12min,GL Dellys Marine,Duplex GO,Blocage mécanique,Mineure,Moyenne,2026-02,2026
2026-02-11,15H16min,GDR1507,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,17H34min,GDR1516,Pompe a eau,Pompe HS,Critique,Urgente,2026-02,2026
2026-02-11,16H11min,GDR1507,MP 01,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-11,6H10min,GDR3522,MP 01,Pistolet HS,Mineure,Basse,2026-02,2026
2026-02-11,8H52min,GDR3523,Trous d'homme,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-11,9H03min,GDR3522,Electricité,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,12H48min,GDR1507,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,13H05min,GDR1507,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-11,7H21min,GDR1517,HSE,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,7H40min,GDR3522,Pont Elévateur,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-11,16H10min,GDR1516,T.Gestion Onduleur,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,10H02min,PVA AGOUDJIL,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,13H21min,GDR3522,Simplex GO 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-11,13H41min,GDR1517,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-11,15H26min,GDR1510,Duplex GO,Fuite carburant,Modérée,Urgente,2026-02,2026
2026-02-11,15H16min,GDR1509,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,13H35min,GDR1518,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,15H14min,GDR1503,MP,Compteur défectueux,Modérée,Moyenne,2026-02,2026
2026-02-11,10H47min,GL ABDENOURI,RIA,Pompe HS,Modérée,Moyenne,2026-02,2026
2026-02-11,8H57min,GDR1510,Cuve GPLc,Fuite carburant,Critique,Urgente,2026-02,2026
2026-02-11,12H59min,GDR1505,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,20H41min,CENTRE 215K CONVERTION GPLc,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,14H34min,GDR,VVF P.Immergée,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-11,,GDR3523,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-11,10H13min,GDR1507,MP 01,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-11,11H06min,PVA TIZI-VERT Illoula,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,15H53min,CMS,Duplex GO,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-11,,MGX,Bâtiments et Pistes,Lampe grillée,Mineure,Basse,2026-02,2026
2026-02-11,,GDR1505,Baie de Service,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-11,12H15min,GL Dellys Marine,Duplex GO,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-11,8H30min,GDR3523,VVF P.Immergée,Fuite carburant,Modérée,Moyenne,2026-02,2026
2026-02-11,17H26min,SIEGE,Duplex GPLc,Pistolet HS,Critique,Urgente,2026-02,2026
2026-02-12,10H26min,GDR3522,Duplex GO,Tuyauterie défectueuse,Mineure,Moyenne,2026-02,2026
2026-02-12,7H15min,GDR1503,Electricité,Eau dans cuve,Modérée,Moyenne,2026-02,2026
2026-02-12,19H00min,GDR1517,Duplex GPLc,Pistolet HS,Modérée,Urgente,2026-02,2026
2026-02-12,15H19min,GDR1503,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,19H50min,GDR1509,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2026-02,2026
2026-02-12,12H38min,GDR1506,MP 01,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-12,19H14min,GDR1510,MP 02,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-12,7H35min,GL SAADI,MP,Anomalie technique,Mineure,Basse,2026-02,2026
2026-02-12,8H14min,GDR1517,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,9H20min,GDR1507,MP,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-12,14H44min,GDR1505,Electricité,Eau dans cuve,Modérée,Urgente,2026-02,2026
2026-02-12,,GDR3523,Cuve Carburants,Eau dans cuve,Critique,Urgente,2026-02,2026
2026-02-12,7H45min,GDR3523,V.Compteurs,Tuyauterie défectueuse,Critique,Urgente,2026-02,2026
2026-02-12,13H12min,PVA ABDELLAOUI,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,8H34min,GDR1507,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-12,7H40min,GDR1504,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,,GDR1518,MP 02,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-12,14H29min,GDR3523,MP 01,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-12,17H18min,GDR1507,Duplex GPLc,Tuyauterie défectueuse,Critique,Urgente,2026-02,2026
2026-02-12,10H56min,GDR1512,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,13H30min,GDR1502,MP 01,Pistolet HS,Mineure,Moyenne,2026-02,2026
2026-02-12,16H13min,GDR3522,Duplex GO,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-12,9H58min,GDR1510,MP 02,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-12,11H26min,GDR1516,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,14H29min,GDR1516,Duplex GO,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-12,15H53min,GDR1517,Simplex SP 01,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-12,9H56min,GDR3523,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,7H37min,GDR1502,Duplex GO,Contrôle débit,Modérée,Moyenne,2026-02,2026
2026-02-12,20H39min,GDR3523,Cuve GPLc,Anomalie technique,Modérée,Urgente,2026-02,2026
2026-02-12,14H23min,GDR1513,MP,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,15H55min,GDR1504,Groupe électrogène,Anomalie technique,Mineure,Moyenne,2026-02,2026
2026-02-12,17H05min,GDR1505,MP,Contrôle débit,Mineure,Moyenne,2026-02,2026
2026-02-12,11H18min,GDR3523,Cuve GPLc,Pompe HS,Critique,Urgente,2026-02,2026
2026-02-12,18H42min,GDR3523,MP 02,Fuite carburant,Modérée,Urgente,2026-02,2026
